Date,Amount,GST Rate,GST Amount
2024-07-20,8.05,0.09,0.7245
2024-07-20,3.23,0.09,0.2907
2024-07-20,14.67,0.09,1.3203
2024-07-20,7.00,0.09,0.6300
2024-07-20,7.00,0.09,0.6300
2024-07-19,4.93,0.09,0.4437
2024-07-19,1.40,0.09,0.1260
2024-07-19,1.85,0.09,0.1665
2024-07-19,5.94,0.09,0.5346
2024-07-19,6.00,0.09,0.5400
2024-07-19,10.50,0.09,0.9450
2024-07-18,4.72,0.09,0.4248
2024-07-18,4.60,0.09,0.4140
2024-07-18,4.80,0.09,0.4320
2024-07-18,1.30,0.09,0.1170
2024-07-18,1.60,0.09,0.1440
2024-07-18,7.60,0.09,0.6840
2024-07-17,4.72,0.09,0.4248
2024-07-17,1.70,0.09,0.1530
2024-07-17,2.60,0.09,0.2340
2024-07-17,4.20,0.09,0.3780
2024-07-17,5.30,0.09,0.4770
2024-07-17,1.30,0.09,0.1170
2024-07-16,5.00,0.09,0.4500
2024-07-16,12.55,0.09,1.1295
2024-07-16,6.57,0.09,0.5913
2024-07-16,2.80,0.09,0.2520
2024-07-16,1.30,0.09,0.1170
2024-07-16,1.70,0.09,0.1530
2024-07-16,1.60,0.09,0.1440
2024-07-16,5.60,0.09,0.5040
2024-07-15,4.72,0.09,0.4248
2024-07-15,4.50,0.09,0.4050
2024-07-15,1.60,0.09,0.1440
2024-07-15,5.60,0.09,0.5040
2024-07-15,1.70,0.09,0.1530
2024-07-15,3.90,0.09,0.3510
2024-07-15,3.80,0.09,0.3420
2024-07-14,5.00,0.09,0.4500
2024-07-14,2.00,0.09,0.1800
2024-07-14,7.00,0.09,0.6300
2024-07-14,9.50,0.09,0.8550
2024-07-14,3.05,0.09,0.2745
2024-07-14,25.46,0.09,2.2914
2024-07-13,3.05,0.09,0.2745
2024-07-13,12.00,0.09,1.0800
2024-07-13,6.58,0.09,0.5922
2024-07-13,2.60,0.09,0.2340
2024-07-13,1.60,0.09,0.1440
2024-07-12,1.90,0.09,0.1710
2024-07-12,3.25,0.09,0.2925
2024-07-12,15.37,0.09,1.3833
2024-07-12,1.70,0.09,0.1530
2024-07-12,1.70,0.09,0.1530
2024-07-12,11.90,0.09,1.0710
2024-07-11,3.98,0.09,0.3582
2024-07-11,1.70,0.09,0.1530
2024-07-11,1.60,0.09,0.1440
2024-07-11,1.70,0.09,0.1530
2024-07-11,6.60,0.09,0.5940
2024-07-11,3.10,0.09,0.2790
2024-07-10,7.38,0.09,0.6642
2024-07-10,1.70,0.09,0.1530
2024-07-10,10.00,0.09,0.9000
2024-07-10,132.00,0.09,11.8800
2024-07-10,7.00,0.09,0.6300
2024-07-09,20.40,0.09,1.8360
2024-07-09,1.40,0.09,0.1260
2024-07-09,1.70,0.09,0.1530
2024-07-09,5.70,0.09,0.5130
2024-07-08,3.90,0.09,0.3510
2024-07-08,6.30,0.09,0.5670
2024-07-08,23.84,0.09,2.1456
2024-07-08,2.98,0.09,0.2682
2024-07-08,1.60,0.09,0.1440
2024-07-08,1.70,0.09,0.1530
2024-07-08,5.60,0.09,0.5040
2024-07-08,39.00,0.09,3.5100
2024-07-07,6.31,0.09,0.5679
2024-07-07,1.70,0.09,0.1530
2024-07-07,6.57,0.09,0.5913
2024-07-07,2.80,0.09,0.2520
2024-07-07,237.45,0.09,21.3705
2024-07-07,17.00,0.09,1.5300
2024-07-07,1.80,0.09,0.1620
2024-07-07,11.00,0.09,0.9900
2024-07-07,0.85,0.09,0.0765
2024-07-07,2.80,0.09,0.2520
2024-07-06,2.98,0.09,0.2682
2024-07-06,7.64,0.09,0.6876
2024-07-06,17.50,0.09,1.5750
2024-07-06,20.56,0.09,1.8504
2024-07-06,14.86,0.09,1.3374
2024-07-06,2.70,0.09,0.2430
2024-07-06,2.20,0.09,0.1980
2024-07-06,102.60,0.09,9.2340
2024-07-05,6.81,0.09,0.6129
2024-07-05,7.02,0.09,0.6318
2024-07-05,45.00,0.09,4.0500
2024-07-05,1.30,0.09,0.1170
2024-07-05,3.60,0.09,0.3240
2024-07-05,3.80,0.09,0.3420
2024-07-04,7.18,0.09,0.6462
2024-07-04,1.70,0.09,0.1530
2024-07-04,6.54,0.09,0.5886
2024-07-04,6.60,0.09,0.5940
2024-07-04,1.70,0.09,0.1530
2024-07-04,3.50,0.09,0.3150
2024-07-03,4.85,0.09,0.4365
2024-07-03,1.70,0.09,0.1530
2024-07-03,6.30,0.09,0.5670
2024-07-03,1.60,0.09,0.1440
2024-07-02,3.71,0.09,0.3339
2024-07-02,7.20,0.09,0.6480
2024-07-02,3.00,0.09,0.2700
2024-07-02,1.70,0.09,0.1530
2024-07-02,6.60,0.09,0.5940
2024-07-01,4.72,0.09,0.4248
2024-07-01,1.30,0.09,0.1170
2024-07-01,6.85,0.09,0.6165
2024-07-01,6.60,0.09,0.5940
2024-07-01,1.70,0.09,0.1530
2024-07-01,3.60,0.09,0.3240
2024-06-30,4.67,0.09,0.4203
2024-06-30,15.70,0.09,1.4130
2024-06-30,3.00,0.09,0.2700
2024-06-30,2.00,0.09,0.1800
2024-06-30,4.30,0.09,0.3870
2024-06-29,2.98,0.09,0.2682
2024-06-29,26.32,0.09,2.3688
2024-06-29,6.57,0.09,0.5913
2024-06-29,10.40,0.09,0.9360
2024-06-29,4.00,0.09,0.3600
2024-06-29,2.50,0.09,0.2250
2024-06-29,1.70,0.09,0.1530
2024-06-28,7.85,0.09,0.7065
2024-06-28,1.70,0.09,0.1530
2024-06-28,7.80,0.09,0.7020
2024-06-28,2.60,0.09,0.2340
2024-06-27,550.00,0.09,49.5000
2024-06-27,18.70,0.09,1.6830
2024-06-27,32.29,0.09,2.9061
2024-06-27,1.70,0.09,0.1530
2024-06-27,1.60,0.09,0.1440
2024-06-27,4.30,0.09,0.3870
2024-06-27,7.00,0.09,0.6300
2024-06-26,4.70,0.09,0.4230
2024-06-26,1.70,0.09,0.1530
2024-06-26,5.70,0.09,0.5130
2024-06-26,3.40,0.09,0.3060
2024-06-26,5.60,0.09,0.5040
2024-06-25,3.76,0.09,0.3384
2024-06-25,3.20,0.09,0.2880
2024-06-25,5.60,0.09,0.5040
2024-06-25,6.84,0.09,0.6156
2024-06-24,6.09,0.09,0.5481
2024-06-24,7.02,0.09,0.6318
2024-06-24,3.40,0.09,0.3060
2024-06-24,6.50,0.09,0.5850
2024-06-23,4.54,0.09,0.4086
2024-06-23,6.57,0.09,0.5913
2024-06-23,18.50,0.09,1.6650
2024-06-23,1.70,0.09,0.1530
2024-06-22,6.29,0.09,0.5661
2024-06-22,1.50,0.09,0.1350
2024-06-22,5.80,0.09,0.5220
2024-06-22,32.29,0.09,2.9061
2024-06-22,1.00,0.09,0.0900
2024-06-22,3.00,0.09,0.2700
2024-06-22,1.30,0.09,0.1170
2024-06-22,1.80,0.09,0.1620
2024-06-22,23.00,0.09,2.0700
2024-06-22,1.70,0.09,0.1530
2024-06-22,6.00,0.09,0.5400
2024-06-21,4.84,0.09,0.4356
2024-06-21,1.70,0.09,0.1530
2024-06-21,1.60,0.09,0.1440
2024-06-21,9.30,0.09,0.8370
2024-06-21,6.60,0.09,0.5940
2024-06-20,4.84,0.09,0.4356
2024-06-20,14.00,0.09,1.2600
2024-06-20,5.90,0.09,0.5310
2024-06-20,1.70,0.09,0.1530
2024-06-20,1.60,0.09,0.1440
2024-06-20,1.10,0.09,0.0990
2024-06-19,4.72,0.09,0.4248
2024-06-19,5.70,0.09,0.5130
2024-06-19,5.30,0.09,0.4770
2024-06-19,1.70,0.09,0.1530
2024-06-18,3.76,0.09,0.3384
2024-06-18,4.70,0.09,0.4230
2024-06-18,6.57,0.09,0.5913
2024-06-18,1.50,0.09,0.1350
2024-06-18,6.00,0.09,0.5400
2024-06-18,1.70,0.09,0.1530
2024-06-18,2.20,0.09,0.1980
2024-06-18,1.70,0.09,0.1530
2024-06-17,1.70,0.09,0.1530
2024-06-17,4.05,0.09,0.3645
2024-06-17,9.45,0.09,0.8505
2024-06-17,9.90,0.09,0.8910
2024-06-17,1.50,0.09,0.1350
2024-06-17,5.50,0.09,0.4950
2024-06-17,10.30,0.09,0.9270
2024-06-17,1.70,0.09,0.1530
2024-06-16,3.05,0.09,0.2745
2024-06-16,35.00,0.09,3.1500
2024-06-16,7.02,0.09,0.6318
2024-06-16,1.70,0.09,0.1530
2024-06-16,8.66,0.09,0.7794
2024-06-16,10.10,0.09,0.9090
2024-06-15,6.38,0.09,0.5742
2024-06-15,6.57,0.09,0.5913
2024-06-15,28.89,0.09,2.6001
2024-06-15,3.80,0.09,0.3420
2024-06-15,10.60,0.09,0.9540
2024-06-14,3.76,0.09,0.3384
2024-06-14,1.70,0.09,0.1530
2024-06-14,7.50,0.09,0.6750
2024-06-14,1.70,0.09,0.1530
2024-06-14,1.70,0.09,0.1530
2024-06-14,8.30,0.09,0.7470
2024-06-13,5.00,0.09,0.4500
2024-06-13,25.46,0.09,2.2914
2024-06-13,6.57,0.09,0.5913
2024-06-13,3.00,0.09,0.2700
2024-06-13,5.80,0.09,0.5220
2024-06-13,1.70,0.09,0.1530
2024-06-13,1.60,0.09,0.1440
2024-06-12,5.00,0.09,0.4500
2024-06-12,1.30,0.09,0.1170
2024-06-12,5.00,0.09,0.4500
2024-06-12,5.30,0.09,0.4770
2024-06-12,1.60,0.09,0.1440
2024-06-12,1.70,0.09,0.1530
2024-06-11,3.79,0.09,0.3411
2024-06-11,7.80,0.09,0.7020
2024-06-11,1.70,0.09,0.1530
2024-06-11,1.60,0.09,0.1440
2024-06-11,6.80,0.09,0.6120
2024-06-10,5.84,0.09,0.5256
2024-06-10,1.30,0.09,0.1170
2024-06-10,7.83,0.09,0.7047
2024-06-10,5.30,0.09,0.4770
2024-06-10,1.50,0.09,0.1350
2024-06-09,3.12,0.09,0.2808
2024-06-09,1.44,0.09,0.1296
2024-06-09,6.57,0.09,0.5913
2024-06-09,7.00,0.09,0.6300
2024-06-09,1.70,0.09,0.1530
2024-06-08,4.65,0.09,0.4185
2024-06-08,1.50,0.09,0.1350
2024-06-08,6.76,0.09,0.6084
2024-06-08,8.33,0.09,0.7497
2024-06-08,50.00,0.09,4.5000
2024-06-08,19.24,0.09,1.7316
2024-06-07,5.85,0.09,0.5265
2024-06-07,3.20,0.09,0.2880
2024-06-07,1.60,0.09,0.1440
2024-06-07,6.80,0.09,0.6120
2024-06-06,2.00,0.09,0.1800
2024-06-06,5.00,0.09,0.4500
2024-06-06,1.50,0.09,0.1350
2024-06-06,1.60,0.09,0.1440
2024-06-06,5.30,0.09,0.4770
2024-06-06,6.57,0.09,0.5913
2024-06-05,2.98,0.09,0.2682
2024-06-05,102.60,0.09,9.2340
2024-06-05,4.72,0.09,0.4248
2024-06-05,2.70,0.09,0.2430
2024-06-05,3.90,0.09,0.3510
2024-06-05,1.70,0.09,0.1530
2024-06-05,1.60,0.09,0.1440
2024-06-05,5.80,0.09,0.5220
2024-06-04,3.76,0.09,0.3384
2024-06-04,5.00,0.09,0.4500
2024-06-04,1.60,0.09,0.1440
2024-06-04,5.30,0.09,0.4770
2024-06-03,4.72,0.09,0.4248
2024-06-03,1.30,0.09,0.1170
2024-06-03,3.90,0.09,0.3510
2024-06-03,3.20,0.09,0.2880
2024-06-03,5.80,0.09,0.5220
2024-06-02,6.63,0.09,0.5967
2024-06-02,11.45,0.09,1.0305
2024-06-02,1.90,0.09,0.1710
2024-06-02,24.50,0.09,2.2050
2024-06-01,4.31,0.09,0.3879
2024-06-01,18.40,0.09,1.6560
2024-06-01,8.37,0.09,0.7533
2024-06-01,4.50,0.09,0.4050
2024-06-01,26.00,0.09,2.3400
2024-06-01,1.70,0.09,0.1530
2024-06-01,26.00,0.09,2.3400
2024-05-31,3.71,0.09,0.3339
2024-05-31,2.70,0.09,0.2430
2024-05-31,1.60,0.09,0.1440
2024-05-31,6.30,0.09,0.5670
2024-05-31,5.00,0.09,0.4500
2024-05-31,18.70,0.09,1.6830
2024-05-30,30.00,0.09,2.7000
2024-05-30,500.00,0.09,45.0000
2024-05-30,2.00,0.09,0.1800
2024-05-30,1.50,0.09,0.1350
2024-05-30,1.60,0.09,0.1440
2024-05-30,6.57,0.09,0.5913
2024-05-30,6.80,0.09,0.6120
2024-05-29,4.72,0.09,0.4248
2024-05-29,5.70,0.09,0.5130
2024-05-29,14.50,0.09,1.3050
2024-05-29,33.00,0.09,2.9700
2024-05-29,32.29,0.09,2.9061
2024-05-29,1.60,0.09,0.1440
2024-05-29,6.80,0.09,0.6120
2024-05-29,44.00,0.09,3.9600
2024-05-28,3.76,0.09,0.3384
2024-05-28,5.00,0.09,0.4500
2024-05-28,1.30,0.09,0.1170
2024-05-28,1.60,0.09,0.1440
2024-05-28,6.00,0.09,0.5400
2024-05-27,5.00,0.09,0.4500
2024-05-27,3.24,0.09,0.2916
2024-05-27,7.38,0.09,0.6642
2024-05-27,5.30,0.09,0.4770
2024-05-27,1.30,0.09,0.1170
2024-05-27,1.50,0.09,0.1350
2024-05-27,1.60,0.09,0.1440
2024-05-27,2.20,0.09,0.1980
2024-05-26,5.00,0.09,0.4500
2024-05-26,1.80,0.09,0.1620
2024-05-26,6.57,0.09,0.5913
2024-05-26,2.00,0.09,0.1800
2024-05-26,11.90,0.09,1.0710
2024-05-25,4.65,0.09,0.4185
2024-05-25,1.60,0.09,0.1440
2024-05-25,13.90,0.09,1.2510
2024-05-25,1.00,0.09,0.0900
2024-05-24,5.79,0.09,0.5211
2024-05-24,5.00,0.09,0.4500
2024-05-24,5.79,0.09,0.5211
2024-05-24,6.89,0.09,0.6201
2024-05-24,1.80,0.09,0.1620
2024-05-24,1.70,0.09,0.1530
2024-05-24,6.40,0.09,0.5760
2024-05-23,5.89,0.09,0.5301
2024-05-23,1.44,0.09,0.1296
2024-05-23,7.40,0.09,0.6660
2024-05-23,1.60,0.09,0.1440
2024-05-23,5.50,0.09,0.4950
2024-05-23,33.00,0.09,2.9700
2024-05-22,4.80,0.09,0.4320
2024-05-22,15.50,0.09,1.3950
2024-05-22,8.00,0.09,0.7200
2024-05-22,2.80,0.09,0.2520
2024-05-22,2.40,0.09,0.2160
2024-05-22,5.50,0.09,0.4950
2024-05-21,3.76,0.09,0.3384
2024-05-21,2.50,0.09,0.2250
2024-05-21,6.57,0.09,0.5913
2024-05-21,3.00,0.09,0.2700
2024-05-21,8.30,0.09,0.7470
2024-05-20,3.76,0.09,0.3384
2024-05-20,1.60,0.09,0.1440
2024-05-20,5.60,0.09,0.5040
2024-05-20,7.29,0.09,0.6561
2024-05-19,12.50,0.09,1.1250
2024-05-19,4.05,0.09,0.3645
2024-05-19,4.00,0.09,0.3600
2024-05-19,1.50,0.09,0.1350
2024-05-19,6.57,0.09,0.5913
2024-05-19,1.50,0.09,0.1350
2024-05-19,2.20,0.09,0.1980
2024-05-19,12.33,0.09,1.1097
2024-05-18,4.70,0.09,0.4230
2024-05-18,8.95,0.09,0.8055
2024-05-18,9.50,0.09,0.8550
2024-05-18,5.89,0.09,0.5301
2024-05-18,1.86,0.09,0.1674
2024-05-18,5.00,0.09,0.4500
2024-05-18,5.89,0.09,0.5301
2024-05-17,4.93,0.09,0.4437
2024-05-17,56.00,0.09,5.0400
2024-05-17,1.60,0.09,0.1440
2024-05-17,5.90,0.09,0.5310
2024-05-17,1.50,0.09,0.1350
2024-05-16,4.50,0.09,0.4050
2024-05-16,5.94,0.09,0.5346
2024-05-16,6.02,0.09,0.5418
2024-05-16,5.60,0.09,0.5040
2024-05-16,1.50,0.09,0.1350
2024-05-15,25.46,0.09,2.2914
2024-05-15,3.95,0.09,0.3555
2024-05-15,4.76,0.09,0.4284
2024-05-15,3.95,0.09,0.3555
2024-05-15,1.50,0.09,0.1350
2024-05-15,1.30,0.09,0.1170
2024-05-15,8.00,0.09,0.7200
2024-05-15,1.60,0.09,0.1440
2024-05-15,5.90,0.09,0.5310
2024-05-14,3.76,0.09,0.3384
2024-05-14,6.57,0.09,0.5913
2024-05-14,1.60,0.09,0.1440
2024-05-14,5.30,0.09,0.4770
2024-05-13,4.84,0.09,0.4356
2024-05-13,7.60,0.09,0.6840
2024-05-13,5.60,0.09,0.5040
2024-05-13,1.60,0.09,0.1440
2024-05-12,1.50,0.09,0.1350
2024-05-12,1.44,0.09,0.1296
2024-05-12,6.57,0.09,0.5913
2024-05-12,17.69,0.09,1.5921
2024-05-11,7.08,0.09,0.6372
2024-05-11,3.60,0.09,0.3240
2024-05-11,55.00,0.09,4.9500
2024-05-11,30.00,0.09,2.7000
2024-05-11,1.70,0.09,0.1530
2024-05-10,5.00,0.09,0.4500
2024-05-10,1.60,0.09,0.1440
2024-05-10,4.80,0.09,0.4320
2024-05-09,3.71,0.09,0.3339
2024-05-09,8.90,0.09,0.8010
2024-05-09,5.50,0.09,0.4950
2024-05-09,4.80,0.09,0.4320
2024-05-09,2.60,0.09,0.2340
2024-05-09,1.60,0.09,0.1440
2024-05-08,4.72,0.09,0.4248
2024-05-08,8.00,0.09,0.7200
2024-05-08,1.50,0.09,0.1350
2024-05-08,5.60,0.09,0.5040
2024-05-07,3.76,0.09,0.3384
2024-05-07,1.50,0.09,0.1350
2024-05-07,6.70,0.09,0.6030
2024-05-07,5.35,0.09,0.4815
2024-05-07,6.30,0.09,0.5670
2024-05-07,1.60,0.09,0.1440
2024-05-06,3.76,0.09,0.3384
2024-05-06,1.44,0.09,0.1296
2024-05-06,5.94,0.09,0.5346
2024-05-06,15.30,0.09,1.3770
2024-05-06,1.60,0.09,0.1440
2024-05-06,6.10,0.09,0.5490
2024-05-06,102.60,0.09,9.2340
2024-05-06,2.60,0.09,0.2340
2024-05-06,2.98,0.09,0.2682
2024-05-05,3.76,0.09,0.3384
2024-05-05,1.50,0.09,0.1350
2024-05-05,1.70,0.09,0.1530
2024-05-05,2.60,0.09,0.2340
2024-05-04,13.90,0.09,1.2510
2024-05-04,6.50,0.09,0.5850
2024-05-04,5.50,0.09,0.4950
2024-05-04,3.90,0.09,0.3510
2024-05-03,7.18,0.09,0.6462
2024-05-03,6.45,0.09,0.5805
2024-05-03,5.90,0.09,0.5310
2024-05-03,5.00,0.09,0.4500
2024-05-03,3.20,0.09,0.2880
2024-05-03,5.60,0.09,0.5040
2024-05-02,4.72,0.09,0.4248
2024-05-02,3.45,0.09,0.3105
2024-05-02,3.20,0.09,0.2880
2024-05-02,8.30,0.09,0.7470
2024-05-02,5.60,0.09,0.5040
2024-05-01,4.95,0.09,0.4455
2024-05-01,1.50,0.09,0.1350
2024-05-01,9.50,0.09,0.8550
2024-05-01,1.20,0.09,0.1080
2024-05-01,7.02,0.09,0.6318
2024-05-01,2.70,0.09,0.2430
2024-04-30,3.76,0.09,0.3384
2024-04-30,1.44,0.09,0.1296
2024-04-30,6.57,0.09,0.5913
2024-04-30,1.60,0.09,0.1440
2024-04-30,5.60,0.09,0.5040
2024-04-29,5.00,0.09,0.4500
2024-04-29,5.95,0.09,0.5355
2024-04-29,6.60,0.09,0.5940
2024-04-29,18.70,0.09,1.6830
2024-04-29,20.56,0.09,1.8504
2024-04-29,27.07,0.09,2.4363
2024-04-29,5.30,0.09,0.4770
2024-04-29,1.60,0.09,0.1440
2024-04-29,500.00,0.09,45.0000
2024-04-28,4.14,0.09,0.3726
2024-04-28,8.90,0.09,0.8010
2024-04-28,2.20,0.09,0.1980
2024-04-28,12.00,0.09,1.0800
2024-04-28,1.62,0.09,0.1458
2024-04-28,1.50,0.09,0.1350
2024-04-28,7.11,0.09,0.6399
2024-04-27,5.07,0.09,0.4563
2024-04-27,1.50,0.09,0.1350
2024-04-27,7.90,0.09,0.7110
2024-04-27,1.82,0.09,0.1638
2024-04-27,6.54,0.09,0.5886
2024-04-26,5.07,0.09,0.4563
2024-04-26,14.00,0.09,1.2600
2024-04-26,6133.40,0.09,552.0060
2024-04-26,1.50,0.09,0.1350
2024-04-26,1.60,0.09,0.1440
2024-04-26,6.00,0.09,0.5400
2024-04-25,5.00,0.09,0.4500
2024-04-25,6.90,0.09,0.6210
2024-04-25,1.50,0.09,0.1350
2024-04-25,5.80,0.09,0.5220
2024-04-25,3.00,0.09,0.2700
2024-04-25,5.60,0.09,0.5040
2024-04-25,1.60,0.09,0.1440
2024-04-24,3.76,0.09,0.3384
2024-04-24,1.60,0.09,0.1440
2024-04-24,5.60,0.09,0.5040
2024-04-24,3.20,0.09,0.2880
2024-04-23,3.76,0.09,0.3384
2024-04-23,2.61,0.09,0.2349
2024-04-23,5.76,0.09,0.5184
2024-04-23,1.60,0.09,0.1440
2024-04-23,6.30,0.09,0.5670
2024-04-23,3.20,0.09,0.2880
2024-04-22,5.00,0.09,0.4500
2024-04-22,1.90,0.09,0.1710
2024-04-22,1.30,0.09,0.1170
2024-04-22,1.60,0.09,0.1440
2024-04-22,6.60,0.09,0.5940
2024-04-22,1.30,0.09,0.1170
2024-04-21,4.36,0.09,0.3924
2024-04-21,6.12,0.09,0.5508
2024-04-21,1.44,0.09,0.1296
2024-04-21,11.90,0.09,1.0710
2024-04-21,1.62,0.09,0.1458
2024-04-20,4.91,0.09,0.4419
2024-04-20,8.45,0.09,0.7605
2024-04-20,6.57,0.09,0.5913
2024-04-20,1.44,0.09,0.1296
2024-04-20,30.00,0.09,2.7000
2024-04-20,18.00,0.09,1.6200
2024-04-20,11.98,0.09,1.0782
2024-04-19,5.93,0.09,0.5337
2024-04-19,4.00,0.09,0.3600
2024-04-19,1.77,0.09,0.1593
2024-04-19,0.77,0.09,0.0693
2024-04-19,1.50,0.09,0.1350
2024-04-19,48.99,0.09,4.4091
2024-04-19,5.30,0.09,0.4770
2024-04-19,1.60,0.09,0.1440
2024-04-19,3.20,0.09,0.2880
2024-04-18,5.00,0.09,0.4500
2024-04-18,6.57,0.09,0.5913
2024-04-18,9.90,0.09,0.8910
2024-04-18,1.50,0.09,0.1350
2024-04-18,5.60,0.09,0.5040
2024-04-18,1.30,0.09,0.1170
2024-04-17,4.99,0.09,0.4491
2024-04-17,8.10,0.09,0.7290
2024-04-17,1.50,0.09,0.1350
2024-04-17,1.60,0.09,0.1440
2024-04-17,6.60,0.09,0.5940
2024-04-16,3.76,0.09,0.3384
2024-04-16,3.30,0.09,0.2970
2024-04-16,3.95,0.09,0.3555
2024-04-16,6.57,0.09,0.5913
2024-04-16,15.20,0.09,1.3680
2024-04-16,5.30,0.09,0.4770
2024-04-16,1.50,0.09,0.1350
2024-04-16,1.60,0.09,0.1440
2024-04-15,25.46,0.09,2.2914
2024-04-15,1.50,0.09,0.1350
2024-04-15,6.57,0.09,0.5913
2024-04-15,3.76,0.09,0.3384
2024-04-15,5.30,0.09,0.4770
2024-04-15,1.60,0.09,0.1440
2024-04-15,1.60,0.09,0.1440
2024-04-14,3.62,0.09,0.3258
2024-04-14,5.00,0.09,0.4500
2024-04-14,5.20,0.09,0.4680
2024-04-14,12.00,0.09,1.0800
2024-04-14,1.95,0.09,0.1755
2024-04-14,1.52,0.09,0.1368
2024-04-14,2.61,0.09,0.2349
2024-04-14,7.92,0.09,0.7128
2024-04-14,8.60,0.09,0.7740
2024-04-14,1.70,0.09,0.1530
2024-04-13,7.80,0.09,0.7020
2024-04-13,36.55,0.09,3.2895
2024-04-13,1.70,0.09,0.1530
2024-04-13,9.20,0.09,0.8280
2024-04-13,1.99,0.09,0.1791
2024-04-12,6.00,0.09,0.5400
2024-04-12,2.45,0.09,0.2205
2024-04-12,7.40,0.09,0.6660
2024-04-12,28.77,0.09,2.5893
2024-04-12,16.00,0.09,1.4400
2024-04-12,7.50,0.09,0.6750
2024-04-11,6.49,0.09,0.5841
2024-04-11,1.70,0.09,0.1530
2024-04-11,70.85,0.09,6.3765
2024-04-11,6.80,0.09,0.6120
2024-04-11,1.30,0.09,0.1170
2024-04-11,1.70,0.09,0.1530
2024-04-11,4.80,0.09,0.4320
2024-04-10,3.12,0.09,0.2808
2024-04-10,9.00,0.09,0.8100
2024-04-10,8.40,0.09,0.7560
2024-04-10,1.57,0.09,0.1413
2024-04-10,14.40,0.09,1.2960
2024-04-10,6.57,0.09,0.5913
2024-04-10,1.70,0.09,0.1530
2024-04-10,2.70,0.09,0.2430
2024-04-09,4.95,0.09,0.4455
2024-04-09,10.30,0.09,0.9270
2024-04-09,3.20,0.09,0.2880
2024-04-09,6.30,0.09,0.5670
2024-04-08,3.76,0.09,0.3384
2024-04-08,6.57,0.09,0.5913
2024-04-08,1.70,0.09,0.1530
2024-04-08,4.80,0.09,0.4320
2024-04-07,4.21,0.09,0.3789
2024-04-07,8.60,0.09,0.7740
2024-04-07,6.75,0.09,0.6075
2024-04-07,1.35,0.09,0.1215
2024-04-07,6.57,0.09,0.5913
2024-04-06,4.68,0.09,0.4212
2024-04-06,6.57,0.09,0.5913
2024-04-06,1.70,0.09,0.1530
2024-04-06,1.70,0.09,0.1530
2024-04-06,18.40,0.09,1.6560
2024-04-06,102.80,0.09,9.2520
2024-04-06,1.70,0.09,0.1530
2024-04-06,45.00,0.09,4.0500
2024-04-05,4.84,0.09,0.4356
2024-04-05,6.20,0.09,0.5580
2024-04-05,3.05,0.09,0.2745
2024-04-05,20.00,0.09,1.8000
2024-04-05,7.40,0.09,0.6660
2024-04-05,1.50,0.09,0.1350
2024-04-05,3.40,0.09,0.3060
2024-04-04,3.76,0.09,0.3384
2024-04-04,1.50,0.09,0.1350
2024-04-04,6.85,0.09,0.6165
2024-04-03,4.80,0.09,0.4320
2024-04-03,10.00,0.09,0.9000
2024-04-02,3.76,0.09,0.3384
2024-04-02,1.50,0.09,0.1350
2024-04-02,6.30,0.09,0.5670
2024-04-02,6.57,0.09,0.5913
2024-04-01,5.00,0.09,0.4500
2024-04-01,6.80,0.09,0.6120
2024-04-01,17.89,0.09,1.6101
2024-04-01,6.57,0.09,0.5913
2024-03-31,16.55,0.09,1.4895
2024-03-31,1.50,0.09,0.1350
2024-03-31,6.57,0.09,0.5913
2024-03-31,2.20,0.09,0.1980
2024-03-31,7.00,0.09,0.6300
2024-03-30,6.36,0.09,0.5724
2024-03-30,7.30,0.09,0.6570
2024-03-30,499.00,0.09,44.9100
2024-03-30,9.60,0.09,0.8640
2024-03-30,1.70,0.09,0.1530
2024-03-30,1.60,0.09,0.1440
2024-03-29,4.40,0.09,0.3960
2024-03-29,6.02,0.09,0.5418
2024-03-29,1.50,0.09,0.1350
2024-03-29,1.60,0.09,0.1440
2024-03-29,10.00,0.09,0.9000
2024-03-29,6.20,0.09,0.5580
2024-03-29,1.70,0.09,0.1530
2024-03-28,3.76,0.09,0.3384
2024-03-28,7.00,0.09,0.6300
2024-03-28,5.80,0.09,0.5220
2024-03-28,3.10,0.09,0.2790
2024-03-27,5.00,0.09,0.4500
2024-03-27,6.57,0.09,0.5913
2024-03-27,500.00,0.09,45.0000
2024-03-27,20.80,0.09,1.8720
2024-03-27,27.06,0.09,2.4354
2024-03-27,150.00,0.09,13.5000
2024-03-27,8.70,0.09,0.7830
2024-03-26,3.76,0.09,0.3384
2024-03-26,13.98,0.09,1.2582
2024-03-26,12.57,0.09,1.1313
2024-03-26,4.80,0.09,0.4320
2024-03-26,1.60,0.09,0.1440
2024-03-26,1.50,0.09,0.1350
2024-03-26,1.50,0.09,0.1350
2024-03-26,6.54,0.09,0.5886
2024-03-25,5.00,0.09,0.4500
2024-03-25,1.30,0.09,0.1170
2024-03-25,1.50,0.09,0.1350
2024-03-25,6.30,0.09,0.5670
2024-03-24,5.00,0.09,0.4500
2024-03-24,6.57,0.09,0.5913
2024-03-24,1.50,0.09,0.1350
2024-03-24,1.35,0.09,0.1215
2024-03-24,4.40,0.09,0.3960
2024-03-23,6.81,0.09,0.6129
2024-03-23,1.90,0.09,0.1710
2024-03-23,12.30,0.09,1.1070
2024-03-23,2.07,0.09,0.1863
2024-03-23,3.00,0.09,0.2700
