expenses list,,,,,,,,,,
Date and time,Category,Account,Amount in default currency,Default currency,Amount in account currency,Account currency,Transaction amount in transaction currency,Transaction currency,Tags,Comment
27/8/2023,Food,Main,7.00,SGD,7.00,SGD,,,,
27/8/2023,Food,Main,7.00,SGD,7.00,SGD,,,,
26/8/2023,Food,Main,1.75,SGD,1.75,SGD,,,,
26/8/2023,Food,Main,2.30,SGD,2.30,SGD,,,,
26/8/2023,Food,Main,7.50,SGD,7.50,SGD,,,,
26/8/2023,Food,Main,7.60,SGD,7.60,SGD,,,,
25/8/2023,Transportation,Main,4.72,SGD,4.72,SGD,,,,
25/8/2023,Food,Main,1.92,SGD,1.92,SGD,,,,
25/8/2023,Food,Main,1.40,SGD,1.40,SGD,,,,
25/8/2023,Food,Main,8.40,SGD,8.40,SGD,,,,
25/8/2023,Food,Main,8.40,SGD,8.40,SGD,,,,
25/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
24/8/2023,Transportation,Main,4.72,SGD,4.72,SGD,,,,
24/8/2023,Groceries,Main,5.68,SGD,5.68,SGD,,,,
24/8/2023,Food,Main,7.00,SGD,7.00,SGD,,,,
24/8/2023,Food,Main,1.30,SGD,1.30,SGD,,,,
24/8/2023,Food,Main,5.80,SGD,5.80,SGD,,,,
24/8/2023,Food,Main,4.10,SGD,4.10,SGD,,,,
23/8/2023,Transportation,Main,4.72,SGD,4.72,SGD,,,,
23/8/2023,Food,Main,6.80,SGD,6.80,SGD,,,,
23/8/2023,Food,Main,7.50,SGD,7.50,SGD,,,,
23/8/2023,Food,Main,5.80,SGD,5.80,SGD,,,,
23/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
22/8/2023,Transportation,Main,3.54,SGD,3.54,SGD,,,,
22/8/2023,Leisure,Main,66.00,SGD,66.00,SGD,,,,
22/8/2023,Food,Main,2.60,SGD,2.60,SGD,,,,
22/8/2023,Food,Main,4.40,SGD,4.40,SGD,,,,
22/8/2023,Food,Main,5.90,SGD,5.90,SGD,,,,
22/8/2023,Food,Main,5.30,SGD,5.30,SGD,,,,
22/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
22/8/2023,Food,Main,4.80,SGD,4.80,SGD,,,,
21/8/2023,Transportation,Main,4.82,SGD,4.82,SGD,,,,
21/8/2023,Food,Main,4.00,SGD,4.00,SGD,,,,
21/8/2023,Food,Main,9.80,SGD,9.80,SGD,,,,
20/8/2023,Food,Main,4.40,SGD,4.40,SGD,,,,
20/8/2023,Food,Main,3.20,SGD,3.20,SGD,,,,
20/8/2023,Food,Main,5.90,SGD,5.90,SGD,,,,
20/8/2023,Food,Main,2.60,SGD,2.60,SGD,,,,
20/8/2023,Food,Main,7.20,SGD,7.20,SGD,,,,
20/8/2023,Food,Main,7.00,SGD,7.00,SGD,,,,
20/8/2023,Food,Main,9.00,SGD,9.00,SGD,,,,
20/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
20/8/2023,Leisure,Main,11.98,SGD,11.98,SGD,,,,
19/8/2023,Transportation,Main,5.51,SGD,5.51,SGD,,,,
19/8/2023,Transportation,Main,6.00,SGD,6.00,SGD,,,,
19/8/2023,Food,Main,20.00,SGD,20.00,SGD,,,,
19/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
19/8/2023,Food,Main,12.50,SGD,12.50,SGD,,,,
18/8/2023,Groceries,Main,7.55,SGD,7.55,SGD,,,,
18/8/2023,Food,Main,6.30,SGD,6.30,SGD,,,,
18/8/2023,Food,Main,6.20,SGD,6.20,SGD,,,,
18/8/2023,Food,Main,4.80,SGD,4.80,SGD,,,,
17/8/2023,Transportation,Main,3.49,SGD,3.49,SGD,,,,
17/8/2023,Leisure,Main,17.84,SGD,17.84,SGD,,,,
17/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
17/8/2023,Food,Main,6.00,SGD,6.00,SGD,,,,
16/8/2023,Transportation,Main,5.50,SGD,5.50,SGD,,,,
16/8/2023,Food,Main,3.20,SGD,3.20,SGD,,,,
16/8/2023,Food,Main,4.40,SGD,4.40,SGD,,,,
16/8/2023,Food,Main,9.80,SGD,9.80,SGD,,,,
16/8/2023,Ciggaretes,Main,30.00,SGD,30.00,SGD,,,,
15/8/2023,Transportation,Main,3.54,SGD,3.54,SGD,,,,
15/8/2023,Leisure,Main,10.00,SGD,10.00,SGD,,,,
15/8/2023,Food,Main,4.59,SGD,4.59,SGD,,,,
15/8/2023,Food,Main,4.90,SGD,4.90,SGD,,,,
15/8/2023,Food,Main,3.45,SGD,3.45,SGD,,,,
14/8/2023,Transportation,Main,3.76,SGD,3.76,SGD,,,,
14/8/2023,Leisure,Main,11.00,SGD,11.00,SGD,,,,
14/8/2023,Food,Main,5.58,SGD,5.58,SGD,,,,
14/8/2023,Food,Main,5.85,SGD,5.85,SGD,,,,
14/8/2023,Food,Main,2.60,SGD,2.60,SGD,,,,
14/8/2023,Food,Main,2.80,SGD,2.80,SGD,,,,
14/8/2023,Food,Main,5.60,SGD,5.60,SGD,,,,
14/8/2023,Food,Main,2.20,SGD,2.20,SGD,,,,
14/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
14/8/2023,Leisure,Main,27.73,SGD,27.73,SGD,,,,
13/8/2023,Transportation,Main,4.62,SGD,4.62,SGD,,,,
13/8/2023,Leisure,Main,35.68,SGD,35.68,SGD,,,,
13/8/2023,Food,Main,6.20,SGD,6.20,SGD,,,,
13/8/2023,Leisure,Main,4.50,SGD,4.50,SGD,,,,
13/8/2023,Food,Main,7.15,SGD,7.15,SGD,,,,
13/8/2023,Food,Main,10.90,SGD,10.90,SGD,,,,
13/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
12/8/2023,Transportation,Main,7.25,SGD,7.25,SGD,,,,
12/8/2023,Food,Main,1.20,SGD,1.20,SGD,,,,
12/8/2023,Food,Main,31.00,SGD,31.00,SGD,,,,
12/8/2023,Food,Main,7.90,SGD,7.90,SGD,,,,
12/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
11/8/2023,Transportation,Main,3.66,SGD,3.66,SGD,,,,
11/8/2023,Food,Main,4.20,SGD,4.20,SGD,,,,
11/8/2023,Food,Main,5.40,SGD,5.40,SGD,,,,
11/8/2023,Home,Main,8.70,SGD,8.70,SGD,,,,
11/8/2023,Food,Main,3.05,SGD,3.05,SGD,,,,
11/8/2023,Leisure,Main,33.00,SGD,33.00,SGD,,,,
11/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
11/8/2023,Food,Main,4.80,SGD,4.80,SGD,,,,
10/8/2023,Transportation,Main,3.47,SGD,3.47,SGD,,,,
10/8/2023,Food,Main,7.90,SGD,7.90,SGD,,,,
10/8/2023,Food,Main,5.80,SGD,5.80,SGD,,,,
10/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
10/8/2023,Food,Main,5.80,SGD,5.80,SGD,,,,
10/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
10/8/2023,Ciggaretes,Main,13.50,SGD,13.50,SGD,,,,
9/8/2023,Transportation,Main,4.04,SGD,4.04,SGD,,,,
9/8/2023,Food,Main,1.50,SGD,1.50,SGD,,,,
9/8/2023,Food,Main,9.80,SGD,9.80,SGD,,,,
9/8/2023,Food,Main,1.75,SGD,1.75,SGD,,,,
9/8/2023,Food,Main,6.00,SGD,6.00,SGD,,,,
9/8/2023,Food,Main,9.30,SGD,9.30,SGD,,,,
9/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
8/8/2023,Transportation,Main,8.57,SGD,8.57,SGD,,,,
8/8/2023,Leisure,Main,9.90,SGD,9.90,SGD,,,,
8/8/2023,Food,Main,2.80,SGD,2.80,SGD,,,,
8/8/2023,Food,Main,2.05,SGD,2.05,SGD,,,,
8/8/2023,Food,Main,8.90,SGD,8.90,SGD,,,,
8/8/2023,Food,Main,1.75,SGD,1.75,SGD,,,,
8/8/2023,Food,Main,3.05,SGD,3.05,SGD,,,,
8/8/2023,Leisure,Main,13.00,SGD,13.00,SGD,,,,
8/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
7/8/2023,Tax,Main,23.88,SGD,23.88,SGD,,,,
7/8/2023,Transportation,Main,4.74,SGD,4.74,SGD,,,,
7/8/2023,Leisure,Main,524.30,SGD,524.30,SGD,,,,
7/8/2023,Food,Main,66.34,SGD,66.34,SGD,,,,
7/8/2023,Food,Main,5.30,SGD,5.30,SGD,,,,
7/8/2023,Leisure,Main,16.10,SGD,16.10,SGD,,,,
6/8/2023,Groceries,Main,4.95,SGD,4.95,SGD,,,,
6/8/2023,Groceries,Main,8.20,SGD,8.20,SGD,,,,
6/8/2023,Leisure,Main,2.98,SGD,2.98,SGD,,,,This app
6/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
6/8/2023,Food,Main,44.43,SGD,44.43,SGD,,,,
6/8/2023,Workout,Main,102.60,SGD,102.60,SGD,,,,
5/8/2023,Transportation,Main,4.99,SGD,4.99,SGD,,,,
5/8/2023,Groceries,Main,3.90,SGD,3.90,SGD,,,,
5/8/2023,Food,Main,1.80,SGD,1.80,SGD,,,,
5/8/2023,Food,Main,4.00,SGD,4.00,SGD,,,,
5/8/2023,Food,Main,3.75,SGD,3.75,SGD,,,,
5/8/2023,Food,Main,6.50,SGD,6.50,SGD,,,,
5/8/2023,Food,Main,1.70,SGD,1.70,SGD,,,,
5/8/2023,Groceries,Main,7.00,SGD,7.00,SGD,,,,
5/8/2023,Food,Main,3.50,SGD,3.50,SGD,,,,
4/8/2023,Transportation,Main,4.60,SGD,4.60,SGD,,,,
4/8/2023,Leisure,Main,25.00,SGD,25.00,SGD,,,,
4/8/2023,Food,Main,3.05,SGD,3.05,SGD,,,,
4/8/2023,Food,Main,1.75,SGD,1.75,SGD,,,,
4/8/2023,Food,Main,2.70,SGD,2.70,SGD,,,,
4/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
4/8/2023,Food,Main,5.10,SGD,5.10,SGD,,,,
3/8/2023,Transportation,Main,4.72,SGD,4.72,SGD,,,,
3/8/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
3/8/2023,Food,Main,8.65,SGD,8.65,SGD,,,,
2/8/2023,Food,Main,5.04,SGD,5.04,SGD,,,,
2/8/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
2/8/2023,Transportation,Main,3.54,SGD,3.54,SGD,,,,
2/8/2023,Food,Main,3.20,SGD,3.20,SGD,,,,
2/8/2023,Food,Main,7.60,SGD,7.60,SGD,,,,
1/8/2023,Leisure,Main,9.98,SGD,9.98,SGD,,,,
1/8/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
1/8/2023,Food,Main,5.60,SGD,5.60,SGD,,,,
1/8/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
1/8/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
1/8/2023,Transportation,Main,3.54,SGD,3.54,SGD,,,,
31/7/2023,Transportation,Main,4.72,SGD,4.72,SGD,,,,
31/7/2023,Food,Main,6.00,SGD,6.00,SGD,,,,
31/7/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
31/7/2023,Food,Main,5.80,SGD,5.80,SGD,,,,
30/7/2023,Transportation,Main,2.83,SGD,2.83,SGD,,,,
30/7/2023,Leisure,Main,28.18,SGD,28.18,SGD,,,,
30/7/2023,Food,Main,1.75,SGD,1.75,SGD,,,,
30/7/2023,Food,Main,11.80,SGD,11.80,SGD,,,,
30/7/2023,Food,Main,5.94,SGD,5.94,SGD,,,,
30/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
29/7/2023,Transportation,Main,7.95,SGD,7.95,SGD,,,,
29/7/2023,Groceries,Main,9.65,SGD,9.65,SGD,,,,
29/7/2023,Food,Main,1.00,SGD,1.00,SGD,,,,
29/7/2023,Food,Main,6.85,SGD,6.85,SGD,,,,
29/7/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
29/7/2023,Food,Main,12.00,SGD,12.00,SGD,,,,
29/7/2023,Family,Main,22.00,SGD,22.00,SGD,,,,
28/7/2023,Transportation,Main,3.82,SGD,3.82,SGD,,,,
28/7/2023,Food,Main,3.00,SGD,3.00,SGD,,,,
28/7/2023,Food,Main,18.95,SGD,18.95,SGD,,,,
28/7/2023,Family,Main,11.00,SGD,11.00,SGD,,,,
28/7/2023,Family,Main,13.10,SGD,13.10,SGD,,,,
28/7/2023,Home,Main,500.00,SGD,500.00,SGD,,,,
28/7/2023,Leisure,Main,8.99,SGD,8.99,SGD,,,,
28/7/2023,Groceries,Main,9.30,SGD,9.30,SGD,,,,
28/7/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
28/7/2023,Food,Main,9.80,SGD,9.80,SGD,,,,
28/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
28/7/2023,Food,Main,5.10,SGD,5.10,SGD,,,,
27/7/2023,Transportation,Main,4.78,SGD,4.78,SGD,,,,
27/7/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
27/7/2023,Food,Main,6.00,SGD,6.00,SGD,,,,
27/7/2023,Food,Main,6.60,SGD,6.60,SGD,,,,
26/7/2023,Transportation,Main,4.84,SGD,4.84,SGD,,,,
26/7/2023,Food,Main,15.12,SGD,15.12,SGD,,,,
26/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
26/7/2023,Food,Main,5.60,SGD,5.60,SGD,,,,
25/7/2023,Transportation,Main,3.98,SGD,3.98,SGD,,,,
25/7/2023,Groceries,Main,4.40,SGD,4.40,SGD,,,,
25/7/2023,Food,Main,6.80,SGD,6.80,SGD,,,,
25/7/2023,Food,Main,5.30,SGD,5.30,SGD,,,,
25/7/2023,Food,Main,5.30,SGD,5.30,SGD,,,,
25/7/2023,Food,Main,1.50,SGD,1.50,SGD,,,,
24/7/2023,Transportation,Main,5.50,SGD,5.50,SGD,,,,
24/7/2023,Food,Main,1.75,SGD,1.75,SGD,,,,
24/7/2023,Food,Main,9.80,SGD,9.80,SGD,,,,
24/7/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
23/7/2023,Transportation,Main,4.54,SGD,4.54,SGD,,,,
23/7/2023,Groceries,Main,2.80,SGD,2.80,SGD,,,,
23/7/2023,Groceries,Main,13.30,SGD,13.30,SGD,,,,
23/7/2023,Food,Main,4.80,SGD,4.80,SGD,,,,
23/7/2023,Food,Main,1.70,SGD,1.70,SGD,,,,
23/7/2023,Food,Main,7.20,SGD,7.20,SGD,,,,
23/7/2023,Food,Main,3.75,SGD,3.75,SGD,,,,
23/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
22/7/2023,Transportation,Main,6.72,SGD,6.72,SGD,,,,
22/7/2023,Groceries,Main,10.75,SGD,10.75,SGD,,,,
22/7/2023,Food,Main,8.50,SGD,8.50,SGD,,,,
22/7/2023,Gifts,Main,6.00,SGD,6.00,SGD,,,,
22/7/2023,Food,Main,2.60,SGD,2.60,SGD,,,,
22/7/2023,Leisure,Main,20.00,SGD,20.00,SGD,,,,
22/7/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
22/7/2023,Food,Main,9.80,SGD,9.80,SGD,,,,
22/7/2023,Food,Main,1.80,SGD,1.80,SGD,,,,
21/7/2023,Transportation,Main,5.50,SGD,5.50,SGD,,,,
21/7/2023,Food,Main,6.20,SGD,6.20,SGD,,,,
21/7/2023,Food,Main,1.80,SGD,1.80,SGD,,,,
21/7/2023,Food,Main,5.20,SGD,5.20,SGD,,,,
20/7/2023,Transportation,Main,4.67,SGD,4.67,SGD,,,,
20/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
20/7/2023,Food,Main,7.55,SGD,7.55,SGD,,,,
20/7/2023,Food,Main,6.75,SGD,6.75,SGD,,,,
19/7/2023,Food,Main,2.10,SGD,2.10,SGD,,,,
19/7/2023,Food,Main,3.90,SGD,3.90,SGD,,,,
19/7/2023,Food,Main,7.30,SGD,7.30,SGD,,,,
19/7/2023,Transportation,Main,6.15,SGD,6.15,SGD,,,,
19/7/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
18/7/2023,Transportation,Main,3.45,SGD,3.45,SGD,,,,
18/7/2023,Food,Main,6.75,SGD,6.75,SGD,,,,
18/7/2023,Food,Main,3.00,SGD,3.00,SGD,,,,
18/7/2023,Food,Main,3.50,SGD,3.50,SGD,,,,
18/7/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
17/7/2023,Transportation,Main,6.17,SGD,6.17,SGD,,,,
17/7/2023,Leisure,Main,37.16,SGD,37.16,SGD,,,,
17/7/2023,Food,Main,8.80,SGD,8.80,SGD,,,,
17/7/2023,Food,Main,4.65,SGD,4.65,SGD,,,,
17/7/2023,Food,Main,4.00,SGD,4.00,SGD,,,,
17/7/2023,Food,Main,6.00,SGD,6.00,SGD,,,,
17/7/2023,Food,Main,19.23,SGD,19.23,SGD,,,,
16/7/2023,Transportation,Main,3.20,SGD,3.20,SGD,,,,
16/7/2023,Food,Main,5.94,SGD,5.94,SGD,,,,
16/7/2023,Food,Main,5.35,SGD,5.35,SGD,,,,
16/7/2023,Food,Main,7.00,SGD,7.00,SGD,,,,
16/7/2023,Leisure,Main,25.00,SGD,25.00,SGD,,,,
16/7/2023,Food,Main,0.70,SGD,0.70,SGD,,,,
16/7/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
16/7/2023,Health,Main,3.22,SGD,3.22,SGD,,,,
15/7/2023,Transportation,Main,5.75,SGD,5.75,SGD,,,,
15/7/2023,Food,Main,3.00,SGD,3.00,SGD,,,,
15/7/2023,Food,Main,6.00,SGD,6.00,SGD,,,,
15/7/2023,Food,Main,9.00,SGD,9.00,SGD,,,,
15/7/2023,Food,Main,3.15,SGD,3.15,SGD,,,,
15/7/2023,Food,Main,2.25,SGD,2.25,SGD,,,,
14/7/2023,Leisure,Main,11.00,SGD,11.00,SGD,,,,reality rudt
14/7/2023,Transportation,Main,4.72,SGD,4.72,SGD,,,,
14/7/2023,Groceries,Main,6.10,SGD,6.10,SGD,,,,
14/7/2023,Food,Main,1.00,SGD,1.00,SGD,,,,
14/7/2023,Health,Main,4.00,SGD,4.00,SGD,,,,
14/7/2023,Food,Main,14.50,SGD,14.50,SGD,,,,
14/7/2023,Food,Main,6.35,SGD,6.35,SGD,,,,
14/7/2023,Food,Main,4.80,SGD,4.80,SGD,,,,
13/7/2023,Transportation,Main,4.72,SGD,4.72,SGD,,,,
13/7/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
13/7/2023,Food,Main,3.00,SGD,3.00,SGD,,,,
13/7/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
13/7/2023,Food,Main,3.20,SGD,3.20,SGD,,,,
13/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
12/7/2023,Transportation,Main,3.54,SGD,3.54,SGD,,,,
12/7/2023,Food,Main,7.85,SGD,7.85,SGD,,,,
12/7/2023,Food,Main,4.30,SGD,4.30,SGD,,,,
12/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
11/7/2023,Transportation,Main,4.73,SGD,4.73,SGD,,,,
11/7/2023,Food,Main,6.30,SGD,6.30,SGD,,,,
11/7/2023,Food,Main,1.30,SGD,1.30,SGD,,,,
11/7/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
10/7/2023,Transportation,Main,4.48,SGD,4.48,SGD,,,,
10/7/2023,Family,Main,50.00,SGD,50.00,SGD,,,,
10/7/2023,Food,Main,3.20,SGD,3.20,SGD,,,,
10/7/2023,Food,Main,9.50,SGD,9.50,SGD,,,,
10/7/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
9/7/2023,Transportation,Main,5.48,SGD,5.48,SGD,,,,
9/7/2023,Leisure,Main,10.00,SGD,10.00,SGD,,,,
9/7/2023,Food,Main,9.00,SGD,9.00,SGD,,,,
9/7/2023,Food,Main,5.90,SGD,5.90,SGD,,,,
9/7/2023,Food,Main,3.05,SGD,3.05,SGD,,,,
9/7/2023,Food,Main,6.00,SGD,6.00,SGD,,,,
9/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
8/7/2023,Food,Main,0.55,SGD,0.55,SGD,,,,
8/7/2023,Food,Main,3.50,SGD,3.50,SGD,,,,
8/7/2023,Transportation,Main,6.50,SGD,6.50,SGD,,,,
8/7/2023,Food,Main,2.20,SGD,2.20,SGD,,,,
8/7/2023,Food,Main,9.90,SGD,9.90,SGD,,,,
8/7/2023,Food,Main,8.90,SGD,8.90,SGD,,,,
8/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
7/7/2023,Transportation,Main,4.78,SGD,4.78,SGD,,,,
7/7/2023,Groceries,Main,7.55,SGD,7.55,SGD,,,,
7/7/2023,Food,Main,6.30,SGD,6.30,SGD,,,,
7/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
7/7/2023,Food,Main,7.55,SGD,7.55,SGD,,,,
6/7/2023,Tax,Main,23.88,SGD,23.88,SGD,,,,
6/7/2023,Workout,Main,102.60,SGD,102.60,SGD,,,,
6/7/2023,Leisure,Main,30.00,SGD,30.00,SGD,,,,
6/7/2023,Transportation,Main,4.54,SGD,4.54,SGD,,,,
6/7/2023,Groceries,Main,8.01,SGD,8.01,SGD,,,,
6/7/2023,Food,Main,11.00,SGD,11.00,SGD,,,,
6/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
6/7/2023,Food,Main,6.30,SGD,6.30,SGD,,,,
5/7/2023,Food,Main,6.30,SGD,6.30,SGD,,,,
5/7/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
5/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
5/7/2023,Transportation,Main,3.54,SGD,3.54,SGD,,,,
4/7/2023,Transportation,Main,3.54,SGD,3.54,SGD,,,,
4/7/2023,Food,Main,8.80,SGD,8.80,SGD,,,,
4/7/2023,Leisure,Main,104.00,SGD,104.00,SGD,,,,
4/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
3/7/2023,Transportation,Main,3.04,SGD,3.04,SGD,,,,
3/7/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
3/7/2023,Food,Main,4.80,SGD,4.80,SGD,,,,
3/7/2023,Food,Main,1.55,SGD,1.55,SGD,,,,
3/7/2023,Food,Main,1.40,SGD,1.40,SGD,,,,
3/7/2023,Health,Main,49.14,SGD,49.14,SGD,,,,
3/7/2023,Food,Main,8.50,SGD,8.50,SGD,,,,
2/7/2023,Transportation,Main,6.24,SGD,6.24,SGD,,,,
2/7/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
2/7/2023,Food,Main,8.28,SGD,8.28,SGD,,,,
2/7/2023,Food,Main,7.00,SGD,7.00,SGD,,,,
2/7/2023,Food,Main,17.00,SGD,17.00,SGD,,,,
2/7/2023,Food,Main,2.20,SGD,2.20,SGD,,,,
2/7/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
1/7/2023,Food,Main,7.00,SGD,7.00,SGD,,,,
1/7/2023,Transportation,Main,5.80,SGD,5.80,SGD,,,,
1/7/2023,Food,Main,2.90,SGD,2.90,SGD,,,,
1/7/2023,Leisure,Main,9.98,SGD,9.98,SGD,,,,
1/7/2023,Leisure,Main,2.05,SGD,2.05,SGD,,,,
1/7/2023,Food,Main,2.60,SGD,2.60,SGD,,,,
1/7/2023,Food,Main,5.05,SGD,5.05,SGD,,,,
1/7/2023,Food,Main,4.95,SGD,4.95,SGD,,,,
30/6/2023,Transportation,Main,4.11,SGD,4.11,SGD,,,,
30/6/2023,Groceries,Main,13.61,SGD,13.61,SGD,,,,
30/6/2023,Food,Main,10.00,SGD,10.00,SGD,,,,
30/6/2023,Food,Main,4.20,SGD,4.20,SGD,,,,
29/6/2023,Transportation,Main,6.57,SGD,6.57,SGD,,,,
29/6/2023,Food,Main,4.65,SGD,4.65,SGD,,,,
29/6/2023,Transportation,Main,5.80,SGD,5.80,SGD,,,,
29/6/2023,Food,Main,8.80,SGD,8.80,SGD,,,,
29/6/2023,Food,Main,0.55,SGD,0.55,SGD,,,,
29/6/2023,Food,Main,17.80,SGD,17.80,SGD,,,,
29/6/2023,Food,Main,2.60,SGD,2.60,SGD,,,,
29/6/2023,Leisure,Main,16.98,SGD,16.98,SGD,,,,Spotify
28/6/2023,Leisure,Main,17.46,SGD,17.46,SGD,,,,Soptify
28/6/2023,Family,Main,200.00,SGD,200.00,SGD,,,,
28/6/2023,Food,Main,6.30,SGD,6.30,SGD,,,,
28/6/2023,Leisure,Main,25.00,SGD,25.00,SGD,,,,
28/6/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
28/6/2023,Home,Main,500.00,SGD,500.00,SGD,,,,
28/6/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
27/6/2023,Transportation,Main,3.58,SGD,3.58,SGD,,,,
27/6/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
27/6/2023,Food,Main,5.50,SGD,5.50,SGD,,,,
27/6/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
27/6/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
27/6/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
26/6/2023,Transportation,Main,4.78,SGD,4.78,SGD,,,,
26/6/2023,Food,Main,6.30,SGD,6.30,SGD,,,,
26/6/2023,Groceries,Main,4.65,SGD,4.65,SGD,,,,
26/6/2023,Food,Main,2.80,SGD,2.80,SGD,,,,
26/6/2023,Food,Main,6.30,SGD,6.30,SGD,,,,
26/6/2023,Food,Main,3.00,SGD,3.00,SGD,,,,
26/6/2023,Food,Main,1.00,SGD,1.00,SGD,,,,
25/6/2023,Health,Main,11.56,SGD,11.56,SGD,,,,
25/6/2023,Food,Main,12.00,SGD,12.00,SGD,,,,
25/6/2023,Food,Main,2.60,SGD,2.60,SGD,,,,
25/6/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
24/6/2023,Transportation,Main,6.39,SGD,6.39,SGD,,,,
24/6/2023,Family,Main,11.00,SGD,11.00,SGD,,,,
24/6/2023,Leisure,Main,4.50,SGD,4.50,SGD,,,,
24/6/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
24/6/2023,Food,Main,12.00,SGD,12.00,SGD,,,,
24/6/2023,Food,Main,1.20,SGD,1.20,SGD,,,,
24/6/2023,Food,Main,11.00,SGD,11.00,SGD,,,,
24/6/2023,Leisure,Main,10.00,SGD,10.00,SGD,,,,
24/6/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
23/6/2023,Transportation,Main,6.65,SGD,6.65,SGD,,,,
23/6/2023,Groceries,Main,5.80,SGD,5.80,SGD,,,,
23/6/2023,Food,Main,1.75,SGD,1.75,SGD,,,,
23/6/2023,Food,Main,4.10,SGD,4.10,SGD,,,,
23/6/2023,Food,Main,1.85,SGD,1.85,SGD,,,,
23/6/2023,Food,Main,2.80,SGD,2.80,SGD,,,,
23/6/2023,Food,Main,3.20,SGD,3.20,SGD,,,,
22/6/2023,Food,Main,1.75,SGD,1.75,SGD,,,,
22/6/2023,Transportation,Main,4.87,SGD,4.87,SGD,,,,
22/6/2023,Ciggaretes,Main,13.00,SGD,13.00,SGD,,,,
22/6/2023,Food,Main,2.80,SGD,2.80,SGD,,,,
22/6/2023,Food,Main,9.00,SGD,9.00,SGD,,,,
22/6/2023,Food,Main,1.60,SGD,1.60,SGD,,,,
22/6/2023,Food,Main,6.80,SGD,6.80,SGD,,,,
21/6/2023,Transportation,Main,4.74,SGD,4.74,SGD,,,,
21/6/2023,Food,Main,3.00,SGD,3.00,SGD,,,,
21/6/2023,Food,Main,5.80,SGD,5.80,SGD,,,,
21/6/2023,Leisure,Main,50.00,SGD,50.00,SGD,,,,cold play
21/6/2023,Food,Main,5.00,SGD,5.00,SGD,,,,
20/6/2023,Transportation,Main,3.54,SGD,3.54,SGD,,,,
